ID,response,tasktype,item,group,taskident,gramm
d5ec730a-2939-40f4-afe2-0f3ed0a5072d.txt,1,sGJT,21,immersion,1,U
d5ec730a-2939-40f4-afe2-0f3ed0a5072d.txt,1,sGJT,32,immersion,1,U
d5ec730a-2939-40f4-afe2-0f3ed0a5072d.txt,1,sGJT,17,immersion,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,27,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,24,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,10,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,10,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,37,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,34,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,28,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,26,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,2,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,32,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,28,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,31,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,31,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,39,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,36,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,25,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,21,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,6,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,7,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,19,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,26,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,20,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,33,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,14,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,16,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,6,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,35,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,35,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,30,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,23,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,15,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,22,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,11,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,13,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,37,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,27,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,21,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,9,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,20,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,19,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,1,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,18,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,29,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,3,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,34,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,9,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,32,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,8,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,17,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,22,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,39,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,38,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,13,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,33,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,17,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,3,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,12,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,5,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,23,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,11,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,2,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,40,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,4,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,12,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,16,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,14,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,0,sGJT,29,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,1,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,25,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,15,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,40,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,36,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,38,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,24,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,18,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,30,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,7,classroom,1,G
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,8,classroom,1,U
d708ee19-ef91-4c30-a71b-4d00f64540e6.txt,1,sGJT,4,classroom,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,10,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,16,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,31,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,35,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,21,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,9,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,24,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,30,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,12,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,4,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,30,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,38,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,3,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,28,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,25,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,29,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,26,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,13,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,11,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,40,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,34,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,1,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,37,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,10,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,20,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,37,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,39,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,6,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,13,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,27,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,14,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,38,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,36,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,22,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,7,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,19,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,2,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,3,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,19,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,17,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,23,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,7,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,35,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,25,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,26,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,5,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,15,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,18,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,14,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,32,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,34,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,39,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,18,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,16,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,29,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,32,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,8,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,15,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,23,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,22,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,9,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,4,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,11,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,40,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,5,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,31,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,12,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,36,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,6,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,21,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,8,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,28,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,27,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,33,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,1,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,24,immersion,1,G
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,1,sGJT,33,immersion,1,U
da8b9080-6755-4b71-9261-5c4c968bd7bc.txt,0,sGJT,2,immersion,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,39,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,22,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,37,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,11,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,3,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,1,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,23,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,36,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,28,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,32,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,34,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,16,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,24,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,34,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,9,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,1,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,3,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,32,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,12,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,0,sGJT,16,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,0,sGJT,40,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,13,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,23,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,35,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,33,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,29,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,33,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,6,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,26,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,35,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,31,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,5,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,25,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,0,sGJT,36,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,29,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,27,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,8,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,8,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,7,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,26,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,13,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,5,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,40,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,31,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,27,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,38,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,2,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,0,sGJT,15,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,28,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,18,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,7,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,12,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,19,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,37,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,22,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,0,sGJT,24,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,9,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,30,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,20,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,10,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,21,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,14,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,21,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,19,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,39,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,17,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,20,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,4,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,14,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,6,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,10,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,25,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,30,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,17,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,18,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,4,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,2,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,15,native,1,G
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,38,native,1,U
db4afcc0-99f7-4dd3-b53c-bea185da6a20.txt,1,sGJT,11,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,24,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,0,sGJT,36,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,24,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,39,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,8,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,30,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,29,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,17,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,18,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,34,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,3,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,8,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,33,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,19,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,6,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,27,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,38,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,7,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,17,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,35,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,37,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,1,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,11,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,15,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,35,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,4,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,0,sGJT,33,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,7,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,28,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,1,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,34,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,22,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,16,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,14,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,19,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,21,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,25,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,6,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,28,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,11,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,32,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,4,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,23,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,21,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,30,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,40,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,2,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,0,sGJT,13,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,12,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,9,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,5,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,26,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,14,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,16,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,32,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,37,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,27,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,31,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,25,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,22,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,9,native,1,G
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,5,native,1,U
db93f4f4-0956-4c70-a1be-1abb5359166d.txt,1,sGJT,38,native,1,U
